"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"CENTUM","Centum Electronics Limited","Notice Of Shareholders Meetings-XBRL","CENTUM ELECTRONICS LIMITED has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot","02-Jun-2025 18:36:52","2025-06-02 18:36:52","02-Jun-2025 18:36:52","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1462314_02062025063651_WEB.xml","12 KB"
"BIRLANU","BirlaNu Limited","Updates","BirlaNu Limited has informed the Exchange regarding Disclosure under Regulation 7(2) of SEBI (Prohibition of Insider Trading Regulations), 2015","02-Jun-2025 18:36:44","2025-06-02 18:36:44","02-Jun-2025 18:36:45","00:00:01","https://nsearchives.nseindia.com/corporate/sumedha_02062025183611_InsidertradingSEdated02062025signed.pdf","5.87 MB"
"DPABHUSHAN","D. P. Abhushan Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","D. P. ABHUSHAN LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jun-2025 18:35:05","2025-06-02 18:35:05","02-Jun-2025 18:35:07","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/CIM_57509_1462310_02062025063505_WEB.xml","10 KB"
"RGL","Renaissance Global Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Renaissance Global Limited has informed the Exchange about Link of Recording","02-Jun-2025 18:34:15","2025-06-02 18:34:15","02-Jun-2025 18:34:17","00:00:02","https://nsearchives.nseindia.com/corporate/RJL1_02062025183310_RGLIntimationSIGNED02062025.pdf","302 KB"
"GLENMARK","Glenmark Pharmaceuticals Limited","Press Release","Glenmark Pharmaceuticals Limited has informed the Exchange regarding a press release dated Jun 02, 2025, titled ""Full Dose-Escalation Data Show Continued High Response Rates and Favorable Safety Profile of ISB 2001, a First-in-Class BCMA ￗ CD38 ￗ CD3 Trispecific Antibody, for the Treatment of Relapsed/Refractory Multiple Myeloma"".","02-Jun-2025 18:34:01","2025-06-02 18:34:01","02-Jun-2025 18:34:02","00:00:01","https://nsearchives.nseindia.com/corporate/GLENMARK_02062025183333_BSE_NSE_PR02062025.pdf","393 KB"
"SARDAEN","Sarda Energy & Minerals Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Sarda Energy & Minerals Limited has informed the Exchange about Transcript","02-Jun-2025 18:33:17","2025-06-02 18:33:17","02-Jun-2025 18:33:18","00:00:01","https://nsearchives.nseindia.com/corporate/SARDAEN_02062025183242_SEML.pdf","368 KB"
"SYRMA","Syrma SGS Technology Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Syrma Sgs Technology Limited has informed the Exchange about Schedule of meet","02-Jun-2025 18:32:49","2025-06-02 18:32:49","02-Jun-2025 18:32:50","00:00:01","https://nsearchives.nseindia.com/corporate/SYRMASGS_02062025183236_InvestorMeetingsIntimation02062025Signed.pdf","396 KB"
"AHLUCONT","Ahluwalia Contracts (India) Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Ahluwalia Contracts (India) Limited has informed the Exchange about Link of Recording","02-Jun-2025 18:32:34","2025-06-02 18:32:34","02-Jun-2025 18:32:35","00:00:01","https://nsearchives.nseindia.com/corporate/532811_02062025183223_Audio_Recording02062025.pdf","365 KB"
"ANSALAPI","Ansal Properties & Infrastructure Limited","Corporate Insolvency Resolution Process","Ansal Properties & Infrastructure Limited has informed the Exchange about the list of Creditors of Ansal Properties and Infrastructure Limited as on 30th April, 2025.","02-Jun-2025 18:31:36","2025-06-02 18:31:36","02-Jun-2025 18:31:37","00:00:01","https://nsearchives.nseindia.com/corporate/ANSALAPI_02062025183126_Intimation_Updated_List_of_Creditors_30042025.pdf","4.10 MB"
"SYRMA","Syrma SGS Technology Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Syrma Sgs Technology Limited has informed the Exchange about Schedule of meet","02-Jun-2025 18:31:34","2025-06-02 18:31:34","02-Jun-2025 18:31:35","00:00:01","https://nsearchives.nseindia.com/corporate/SYRMASGS_02062025183118_InvestorMeetingsIntimation02062025Signed.pdf","396 KB"
"AWFIS","Awfis Space Solutions Limited","Agreements","Awfis Space Solutions Limited has informed the Exchange about Agreements","02-Jun-2025 18:30:00","2025-06-02 18:30:00","02-Jun-2025 18:30:00","00:00:00","https://nsearchives.nseindia.com/corporate/AWFIS2014_02062025180440_ICICI_Bank_Intimations.pdf","242 KB"
"RUBYMILLS","The Ruby Mills Limited","Shareholders meeting","The Ruby Mills Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.","02-Jun-2025 18:29:25","2025-06-02 18:29:25","02-Jun-2025 18:29:25","00:00:00","https://nsearchives.nseindia.com/corporate/COMSEC_02062025182849_CoveringmergedDSC.pdf","4.09 MB"
"DEVYANI","Devyani International Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Devyani International Limited has informed the Exchange about Schedule of meet","02-Jun-2025 18:28:59","2025-06-02 18:28:59","02-Jun-2025 18:29:00","00:00:01","https://nsearchives.nseindia.com/corporate/DEVYANI_02062025182832_SE_Intimation_Investor_Conference_30052025_DSC.pdf","340 KB"
"TIMKEN","Timken India Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Timken India Limited has informed the Exchange about Pursuant to Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we attach herewith transcript of Conference Call for the quarter ended Q4 FY'25   held on 27 May, 2025. A copy of the same is also available on the website of the Company at below link:https://www.timken.com/en-in/investors/statutory-compliances/","02-Jun-2025 18:28:24","2025-06-02 18:28:24","02-Jun-2025 18:28:25","00:00:01","https://nsearchives.nseindia.com/corporate/TIMKEN_02062025182749_Letter_Signed.pdf","660 KB"
"RATNAVEER","Ratnaveer Precision Engineering Limited","Board Meeting Intimation","RATNAVEER PRECISION ENGINEERING LIMITED has informed the Exchange about Board Meeting to be held on 06-Jun-2025 to consider and approve Fund raising/Increase in authorised capital/Other business.","02-Jun-2025 18:28:01","2025-06-02 18:28:01","02-Jun-2025 18:28:02","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_57508_1462296_02062025062800_WEB.xml","2 KB"
"SPMLINFRA","SPML Infra Limited","Analysts/Institutional Investor Meet/Con. Call Updates","SPML Infra Limited has informed the Exchange about Link of Recording","02-Jun-2025 18:27:18","2025-06-02 18:27:18","02-Jun-2025 18:27:19","00:00:01","https://nsearchives.nseindia.com/corporate/SPMLINFRA_02062025182653_Outcome_Concall.pdf","549 KB"
"TAKE","Take Solutions Limited","Copy of Newspaper Publication","Take Solutions Limited has informed the Exchange about Copy of Newspaper Publication","02-Jun-2025 18:26:08","2025-06-02 18:26:08","02-Jun-2025 18:26:09","00:00:01","https://nsearchives.nseindia.com/corporate/TAKE_02062025182505_NewspaperIntimation.pdf","3.92 MB"
"GANDHAR","Gandhar Oil Refinery (India) Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","GANDHAR OIL REFINERY (INDIA) LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jun-2025 18:25:25","2025-06-02 18:25:25","02-Jun-2025 18:25:26","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_57507_1462290_02062025062524_WEB.xml","4 KB"
"KIRIINDUS","Kiri Industries Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Kiri Industries Limited has informed the Exchange about Link of Recording","02-Jun-2025 18:24:53","2025-06-02 18:24:53","02-Jun-2025 18:24:54","00:00:01","https://nsearchives.nseindia.com/corporate/KIRIINDUS_02062025182430_ConCall_AudioRecording_02062025.pdf","334 KB"
"SONATSOFTW","Sonata Software Limited","Updates","Sonata Software Limited has informed the Exchange regarding 'Analyst call / Investor meet'.","02-Jun-2025 18:24:01","2025-06-02 18:24:01","02-Jun-2025 18:24:02","00:00:01","https://nsearchives.nseindia.com/corporate/SONATSOFTW_02062025182301_AnalystCall.pdf","199 KB"
"CENTUM","Centum Electronics Limited","Shareholders meeting","Centum Electronics Limited has informed the Exchange regarding Notice of Postal Ballot","02-Jun-2025 18:23:14","2025-06-02 18:23:14","02-Jun-2025 18:23:14","00:00:00","https://nsearchives.nseindia.com/corporate/CENTUME_02062025182231_Intimation.pdf","470 KB"
"SANGHIIND","Sanghi Industries Limited","General Updates","Sanghi Industries Limited has informed the Exchange about 'Details of Key Managerial Personnel under Regulation 30(5) of SEBI (LODR), Regulations, 2015'.","02-Jun-2025 18:23:03","2025-06-02 18:23:03","02-Jun-2025 18:23:03","00:00:00","https://nsearchives.nseindia.com/corporate/SANGHIIND_02062025182256_SIL_Materiality.pdf","304 KB"
"EMBDL","Embassy Developments Limited","General Updates","Embassy Developments Limited has informed the Exchange about General Updates","02-Jun-2025 18:22:46","2025-06-02 18:22:46","02-Jun-2025 18:22:47","00:00:01","https://nsearchives.nseindia.com/corporate/IBREL_02062025182239_EDL_SEIntimation_Allotment_02062025.pdf","373 KB"
"SWANDEF","Swan Defence and Heavy Industries Limited","News Verification","The Exchange has sought clarification from Swan Defence and Heavy Industries Limited with respect to recent news item captioned Swan Defence and Heavy Industries plans to raise Rs 750 crore via QIP.  The response from the Company is awaited.","02-Jun-2025 18:22:27","2025-06-02 18:22:27","02-Jun-2025 18:22:28","00:00:01","-","-"
"ADFFOODS","ADF Foods Limited","Spurt in Volume","Significant increase in volume has been observed in ADF Foods Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","02-Jun-2025 18:22:14","2025-06-02 18:22:14","02-Jun-2025 18:22:15","00:00:01","-","-"
"MBAPL","Madhya Bharat Agro Products Limited","Spurt in Volume","Significant increase in volume has been observed in Madhya Bharat Agro Products Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","02-Jun-2025 18:22:05","2025-06-02 18:22:05","02-Jun-2025 18:22:05","00:00:00","-","-"
"NDRAUTO","Ndr Auto Components Limited","Spurt in Volume","Significant increase in volume has been observed in Ndr Auto Components Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","02-Jun-2025 18:21:52","2025-06-02 18:21:52","02-Jun-2025 18:21:53","00:00:01","-","-"
"TTKPRESTIG","TTK Prestige Limited","Analysts/Institutional Investor Meet/Con. Call Updates","TTK Prestige Limited has informed the Exchange about Transcript","02-Jun-2025 18:19:14","2025-06-02 18:19:14","02-Jun-2025 18:19:15","00:00:01","https://nsearchives.nseindia.com/corporate/TTKPRESTIG1_02062025181450_CoverringLetter_EarningsCallTranscript_27052025_Signed.pdf","672 KB"
"JSL","Jindal Stainless Limited","Disclosure under SEBI Takeover Regulations","Arti Jindal, Sajjan Jindal (Trustee for Sajjan Jindal Family Trust), Naveen Jindal has Submitted to the Exchange a copy of Disclosure under Regulation 10 (5) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","02-Jun-2025 18:18:29","2025-06-02 18:18:29","02-Jun-2025 18:18:30","00:00:01","https://nsearchives.nseindia.com/corporate/team_sandeshc_02062025173856_SAST3.pdf","7.63 MB"
"SURAJEST","Suraj Estate Developers Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Suraj Estate Developers Limited has informed the Exchange about Transcript","02-Jun-2025 18:17:22","2025-06-02 18:17:22","02-Jun-2025 18:17:24","00:00:02","https://nsearchives.nseindia.com/corporate/SURAJ_02062025181702_TF.pdf","983 KB"
"STARCEMENT","Star Cement Limited","Commencement of commercial production/operations","Star Cement Limited has informed the Exchange that M/s Star Smart Building Solutions Limited [Formerly Star Cement (I) Limited], a subsidiary company has successfully commenced commercial production of AAC Blocks today i.e., June 2, 2025, at its Manufacturing Unit located in Chamata Pathar, Sonapur, Assam.","02-Jun-2025 18:16:13","2025-06-02 18:16:13","02-Jun-2025 18:16:14","00:00:01","https://nsearchives.nseindia.com/corporate/STARCEMENT_02062025181602_Intimation_to_SE_Commercial_Production.pdf","192 KB"
"PHOENIXLTD","The Phoenix Mills Limited","Analysts/Institutional Investor Meet/Con. Call Updates","The Phoenix Mills Limited has informed the Exchange about Outcome of Interaction with Analyst/Institutional Investor","02-Jun-2025 18:15:45","2025-06-02 18:15:45","02-Jun-2025 18:15:46","00:00:01","https://nsearchives.nseindia.com/corporate/PHOENIXLTD3_02062025181431_PMLAnalystsInvestormeetoutcome02June2025.pdf","700 KB"
"RPPL","Rajshree Polypack Limited","Credit Rating","Rajshree Polypack Limited has informed the Exchange about Credit Rating","02-Jun-2025 18:13:31","2025-06-02 18:13:31","02-Jun-2025 18:13:32","00:00:01","https://nsearchives.nseindia.com/corporate/RPPL_02062025181325_CRISILRatingletter.pdf","435 KB"
"RATNAVEER","Ratnaveer Precision Engineering Limited","Trading Window-XBRL","RATNAVEER PRECISION ENGINEERING LIMITED has informed the Exchange about Closure of Trading Window","02-Jun-2025 18:13:11","2025-06-02 18:13:11","02-Jun-2025 18:13:12","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1462272_02062025061310_WEB.xml","2 KB"
"XELPMOC","Xelpmoc Design And Tech Limited","Alteration Of Capital and Fund Raising-XBRL","XELPMOC DESIGN AND TECH LIMITED has informed the Exchange regarding Allotment of Securities","02-Jun-2025 18:12:43","2025-06-02 18:12:43","02-Jun-2025 18:12:44","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1462271_02062025061243_WEB.xml","4 KB"
"RATNAVEER","Ratnaveer Precision Engineering Limited","Trading Window","Ratnaveer Precision Engineering Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","02-Jun-2025 18:11:15","2025-06-02 18:11:15","02-Jun-2025 18:11:16","00:00:01","https://nsearchives.nseindia.com/corporate/RATNAVEER_02062025181102_Trading_Window_Closure_Signed.pdf","3.81 MB"
"EIMCOELECO","Eimco Elecon (India) Limited","Updates","Eimco Elecon (India) Limited has informed the Exchange regarding 'Transfer of Equity Shares of the Company to the Investor Education and Protection Fund (IEPF) Account'.","02-Jun-2025 18:10:38","2025-06-02 18:10:38","02-Jun-2025 18:10:39","00:00:01","https://nsearchives.nseindia.com/corporate/EIMCOELECO_02062025181001_IEPF201718F.pdf","2.45 MB"
"INDUSFILA","Indus Fila Limited","Copy of Newspaper Publication","Indus Fila Limited has informed the Exchange about Copy of Newspaper Publication","02-Jun-2025 18:08:55","2025-06-02 18:08:55","02-Jun-2025 18:08:57","00:00:02","https://nsearchives.nseindia.com/corporate/INDUSFILA_02062025180838_Indus_Fila_-_Copy_of_News_Paper_Publication_as_on_02-06-2025.pdf","6.98 MB"
"LYPSAGEMS","Lypsa Gems & Jewellery Limited","Copy of Newspaper Publication","Lypsa Gems & Jewellery Limited has informed the Exchange about Copy of Newspaper Publication","02-Jun-2025 18:07:31","2025-06-02 18:07:31","02-Jun-2025 18:07:32","00:00:01","https://nsearchives.nseindia.com/corporate/LYPSAGEMS_02062025180616_covering_letter_Newpaper_Advertisement.pdf","9.31 MB"
"GANDHAR","Gandhar Oil Refinery (India) Limited","Appointment","Gandhar Oil Refinery (India) Limited has informed the Exchange regarding Appointment of Mr Sanjay Bharadwaj as Senior Vice President manufacturing, Operations Department at Silvassa plant of the company w.e.f. June 02, 2025.","02-Jun-2025 18:07:01","2025-06-02 18:07:01","02-Jun-2025 18:07:01","00:00:00","https://nsearchives.nseindia.com/corporate/GANDHAROIL_02062025180612_intimationappointmentSMPSilvassasigned.pdf","239 KB"
"GRAVITA","Gravita India Limited","General Updates","Gravita India Limited has informed the Exchange about General Updates","02-Jun-2025 18:06:57","2025-06-02 18:06:57","02-Jun-2025 18:06:58","00:00:01","https://nsearchives.nseindia.com/corporate/GRAVITA_02062025180612_Intimation02062025.pdf","252 KB"
"XELPMOC","Xelpmoc Design And Tech Limited","Allotment of Securities","Xelpmoc Design And Tech Limited has informed the Exchange regarding allotment of 39500 securities pursuant to ESOP/ESPS at its meeting held on Jun 02, 2025","02-Jun-2025 18:06:51","2025-06-02 18:06:51","02-Jun-2025 18:06:52","00:00:01","https://nsearchives.nseindia.com/corporate/XELPMOC_02062025180630_AllotmentIntimation_Signed.pdf","256 KB"
"INDUSINDBK","IndusInd Bank Limited","Alteration Of Capital and Fund Raising-XBRL","INDUSIND BANK LIMITED has informed the Exchange regarding Allotment of Securities","02-Jun-2025 18:04:35","2025-06-02 18:04:35","02-Jun-2025 18:04:36","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1462263_02062025060434_WEB.xml","4 KB"
"GREENLAM","Greenlam Industries Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Greenlam Industries Limited has informed the Exchange about Link of Recording","02-Jun-2025 18:04:13","2025-06-02 18:04:13","02-Jun-2025 18:04:14","00:00:01","https://nsearchives.nseindia.com/corporate/GREENLAMRB_02062025180400_Earningcall_Audio.pdf","187 KB"
"MINDACORP","Minda Corporation Limited","Alteration Of Capital and Fund Raising-XBRL","MINDA CORPORATION LIMITED has informed the Exchange regarding Allotment of Securities","02-Jun-2025 18:04:02","2025-06-02 18:04:02","02-Jun-2025 18:04:03","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1462262_02062025060401_WEB.xml","6 KB"
"SPENCERS","Spencer's Retail Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Spencer's Retail Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","02-Jun-2025 18:03:52","2025-06-02 18:03:52","02-Jun-2025 18:03:53","00:00:01","https://nsearchives.nseindia.com/corporate/SPENCERS_02062025180330_NSE.pdf","822 KB"
"ZODIAC","Zodiac Energy Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","ZODIAC ENERGY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jun-2025 18:02:38","2025-06-02 18:02:38","02-Jun-2025 18:02:38","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/CIM_57503_1462261_02062025060237_WEB.xml","3 KB"
"INDUSINDBK","IndusInd Bank Limited","ESOP/ESOS/ESPS","Indusind Bank Limited has informed the Exchange regarding Exercise of 1400  Options.","02-Jun-2025 18:02:36","2025-06-02 18:02:36","02-Jun-2025 18:02:36","00:00:00","https://nsearchives.nseindia.com/corporate/INDUSINDBK1_02062025180220_IBLESOPAllotmentfor1400sharesdatedsigned.pdf","712 KB"
"DSKULKARNI","DS Kulkarni Developers Limited","Copy of Newspaper Publication","DS Kulkarni Developers Limited has informed the Exchange about Copy of Newspaper Publication for the financial results for the quarter and year ended 31st March 2025.","02-Jun-2025 18:02:14","2025-06-02 18:02:14","02-Jun-2025 18:02:15","00:00:01","https://nsearchives.nseindia.com/corporate/DSKULKARNI_02062025180152_Newspaperpublication.pdf","6.71 MB"
"ELIN","Elin Electronics Limited","Shareholders meeting","Elin Electronics Limited has informed the Exchange regarding voting results of  Postal Ballot","02-Jun-2025 18:01:39","2025-06-02 18:01:39","02-Jun-2025 18:01:39","00:00:00","https://nsearchives.nseindia.com/corporate/ELIN_02062025180058_SignedMTSPOSTALBALLOT.pdf","10.16 MB"
"CEATLTD","CEAT Limited","General Updates","CEAT Limited has informed the Exchange about General Updates","02-Jun-2025 18:01:17","2025-06-02 18:01:17","02-Jun-2025 18:01:18","00:00:01","https://nsearchives.nseindia.com/corporate/CEATLTD_02062025180059_SEFilingCustomOrderJune22025signed.pdf","208 KB"
"AKZOINDIA","Akzo Nobel India Limited","Copy of Newspaper Publication","Akzo Nobel India Limited has informed the Exchange about Copy of Newspaper Publication","02-Jun-2025 18:01:02","2025-06-02 18:01:02","02-Jun-2025 18:01:03","00:00:01","https://nsearchives.nseindia.com/corporate/AKZOINDIA_02062025180034_SEsIntimationofNewspaperPublication.pdf","2.40 MB"
"SAPPHIRE","Sapphire Foods India Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Sapphire Foods India Limited has informed the Exchange about Schedule of meet","02-Jun-2025 17:58:46","2025-06-02 17:58:46","02-Jun-2025 17:58:47","00:00:01","https://nsearchives.nseindia.com/corporate/SAPPHIRE_02062025175826_SapphireSEDisclosure.pdf","550 KB"
"OAL","Oriental Aromatics Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Oriental Aromatics Limited has informed the Exchange about Transcript","02-Jun-2025 17:57:37","2025-06-02 17:57:37","02-Jun-2025 17:57:38","00:00:01","https://nsearchives.nseindia.com/corporate/OAL_02062025175507_Intimation_signed.pdf","688 KB"
"DPABHUSHAN","D. P. Abhushan Limited","Outcome of Board Meeting","D. P. Abhushan Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 02, 2025.","02-Jun-2025 17:57:21","2025-06-02 17:57:21","02-Jun-2025 17:57:23","00:00:02","https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175459_BM_Outcome_02-06-2025.pdf","1.32 MB"
"DPABHUSHAN","D. P. Abhushan Limited","General Updates","D. P. Abhushan Limited has informed the Exchange about Contact Details of Key Managerial Personnel pursuant to Regulation 30(5) of SEBI (LODR) Regulations, 2015","02-Jun-2025 17:57:21","2025-06-02 17:57:21","02-Jun-2025 17:57:23","00:00:02","https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175541_Regulation_30_5__02-06-2025.pdf","336 KB"
"DPABHUSHAN","D. P. Abhushan Limited","Appointment","D. P. Abhushan Limited has informed the Exchange regarding Appointment of Mr Manish Laddha as Chief Financial Officer of the company w.e.f. Jun 02, 2025.","02-Jun-2025 17:57:21","2025-06-02 17:57:21","02-Jun-2025 17:57:23","00:00:02","https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175549_BM_Outcome_02-06-2025.pdf","1.32 MB"
"DPABHUSHAN","D. P. Abhushan Limited","Change in Management","D. P. Abhushan Limited has informed the Exchange about the change in designation of Mr. Vijesh Kumar Kasera from Chief Financial Officer ( CFO ) to Deputy Chief Financial Officer ( Deputy CFO ) w.e.f. June 02, 2025","02-Jun-2025 17:57:21","2025-06-02 17:57:21","02-Jun-2025 17:57:23","00:00:02","https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175556_BM_Outcome_02-06-2025.pdf","1.32 MB"
"DPABHUSHAN","D. P. Abhushan Limited","Cessation","D. P. Abhushan Limited has informed the Exchange regarding Cessation of Ms Aashi Neema as Company Secretary & Compliance Officer of the company w.e.f. Jun 02, 2025.","02-Jun-2025 17:57:21","2025-06-02 17:57:21","02-Jun-2025 17:57:23","00:00:02","https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175527_BM_Outcome_02-06-2025.pdf","1.32 MB"
"DPABHUSHAN","D. P. Abhushan Limited","Appointment","D. P. Abhushan Limited has informed the Exchange regarding Appointment of Ms Atika Jain as Company Secretary & Compliance Officer of the company w.e.f. Jun 02, 2025.","02-Jun-2025 17:57:21","2025-06-02 17:57:21","02-Jun-2025 17:57:23","00:00:02","https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175508_BM_Outcome_02-06-2025.pdf","1.32 MB"
"SARDAEN","Sarda Energy & Minerals Limited","Commencement of commercial production/operations","Sarda Energy & Minerals Limited has informed the Exchange about Commencement of commercial production/operations","02-Jun-2025 17:56:37","2025-06-02 17:56:37","02-Jun-2025 17:56:38","00:00:01","https://nsearchives.nseindia.com/corporate/SARDAEN_02062025175425_SEML_Updates_02062025.pdf","166 KB"
"EVERESTIND","Everest Industries Limited","Updates","Everest Industries Limited has informed the Exchange regarding 'Disclosure under regulation 30(5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.","02-Jun-2025 17:55:23","2025-06-02 17:55:23","02-Jun-2025 17:55:24","00:00:01","https://nsearchives.nseindia.com/corporate/EVERESTINDUSTRIES_02062025175514_Disclosureunderregulation30_5_.pdf","129 KB"
"OMINFRAL","OM INFRA LIMITED","Copy of Newspaper Publication","OM INFRA LIMITED has informed the Exchange about Copy of Newspaper Publication","02-Jun-2025 17:55:12","2025-06-02 17:55:12","02-Jun-2025 17:55:13","00:00:01","https://nsearchives.nseindia.com/corporate/OMINFRAL_02062025175446_financial_express_merged__2_.pdf","25.74 MB"
"ESCORTS","Escorts Kubota Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Escorts Kubota Limited has informed the Exchange about Schedule of meet","02-Jun-2025 17:54:42","2025-06-02 17:54:42","02-Jun-2025 17:54:43","00:00:01","https://nsearchives.nseindia.com/corporate/ESCORTS2_02062025175407_EKL_2025_06_02_Intimation_Investor_Meet_2_Signed.pdf","2.04 MB"
"TEGA","Tega Industries Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Tega Industries Limited has informed the Exchange about Schedule of meet","02-Jun-2025 17:53:26","2025-06-02 17:53:26","02-Jun-2025 17:53:27","00:00:01","https://nsearchives.nseindia.com/corporate/TEGA_02062025175303_Intimation_for_Investor_Meeting_sd.pdf","586 KB"
"APEX","Apex Frozen Foods Limited","Investor Presentation","Apex Frozen Foods Limited has informed the Exchange about Investor Presentation","02-Jun-2025 17:53:10","2025-06-02 17:53:10","02-Jun-2025 17:53:11","00:00:01","https://nsearchives.nseindia.com/corporate/APEX_02062025175246_Investor_presentationq4fy25.pdf","5.62 MB"
"NIBE","NIBE Limited","Analysts/Institutional Investor Meet/Con. Call Updates","NIBE Limited has informed the Exchange about Schedule of meet","02-Jun-2025 17:52:42","2025-06-02 17:52:42","02-Jun-2025 17:52:44","00:00:02","https://nsearchives.nseindia.com/corporate/9028072464_02062025175110_NibeSEIntimationInvestorMeet.pdf","371 KB"
"ELIN","Elin Electronics Limited","Shareholders meeting","Elin Electronics Limited has informed the Exchange regarding voting results of  Postal Ballot","02-Jun-2025 17:52:30","2025-06-02 17:52:30","02-Jun-2025 17:52:30","00:00:00","https://nsearchives.nseindia.com/corporate/ELIN_02062025175049_SignedMTSPOSTALBALLOT.pdf","10.16 MB"
"CONCORDBIO","Concord Biotech Limited","General Updates","Concord Biotech Limited has informed the Exchange about General Updates-Disclosure under Regulation 30(5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.","02-Jun-2025 17:52:01","2025-06-02 17:52:01","02-Jun-2025 17:52:03","00:00:02","https://nsearchives.nseindia.com/corporate/CONCORD_02062025175149_MaterialityofEvent.pdf","316 KB"
"KFINTECH","Kfin Technologies Limited","Press Release","KFin Technologies Limited has informed the Exchange regarding a press release dated Jun 02, 2025, titled ""KFintech Wins Bronze Stevieﾮ Award for Innovation in Brand Renovation"".","02-Jun-2025 17:51:24","2025-06-02 17:51:24","02-Jun-2025 17:51:25","00:00:01","https://nsearchives.nseindia.com/corporate/KFINTECHNSE_02062025175105_Intimation.pdf","1.39 MB"
"LICI","Life Insurance Corporation Of India","Change in Management","Life Insurance Corporation Of India has informed the Exchange about change in Management  -Appointment of Appointed Actuary, Key Managerial Personnel","02-Jun-2025 17:49:53","2025-06-02 17:49:53","02-Jun-2025 17:49:54","00:00:01","https://nsearchives.nseindia.com/corporate/LIC_BOARD_02062025174944_Appointment_KMP_AppointedActuary_02062025.pdf","209 KB"
