Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
ROHLTD,Press Release,"Royal Orchid Hotels Limited has informed the Exchange regarding a press release dated 0 ,",02-Jun-2025 18:56:22,https://nsearchives.nseindia.com/corporate/ROHLTD_02062025185612_PRsigned02062025.pdf,0.9758,0.22539502164502165,0.2543862760066986,0.534254389295516,Positive
MANKIND,Incorporation,Mankind Pharma Limited has informed the Exchange about Incorporation,02-Jun-2025 18:55:57,https://nsearchives.nseindia.com/corporate/MANKIND2_02062025185549_Intimation_incorporatioofKINDCARE.pdf,0.5267,0.13392857142857142,0.05065791681408882,0.266055946472798,Positive
SHRIRAMPPS,Analysts/Institutional Investor Meet/Con. Call Updates,Shriram Properties Limited has informed the Exchange about Transcript,02-Jun-2025 18:54:52,https://nsearchives.nseindia.com/corporate/SHRIRAMPPS_02062025185443_Transcript.pdf,-0.8074,-0.058571428571428566,0.004331521689891815,0.33923197206446104,Negative
MANYAVAR,Analysts/Institutional Investor Meet/Con. Call Updates,Vedant Fashions Limited has informed the Exchange about a schedule of meet with the Investor(s)/Analyst(s) vide the enclosed Letter.,02-Jun-2025 18:54:12,https://nsearchives.nseindia.com/corporate/MANYAVAR_02062025185311_VFLIntiSch02062025.pdf,0.6124,0.05470238095238095,-0.07681562006473541,0.23832602826629373,Positive
FIEMIND,Analysts/Institutional Investor Meet/Con. Call Updates,Fiem Industries Limited has informed the Exchange about Link of Recording,02-Jun-2025 18:53:29,https://nsearchives.nseindia.com/corporate/FIEMIND_02062025185311_FIEMINDCallWeblink02062025.pdf,0.7003,0.05476190476190477,-0.03289972245693207,0.2866786546914919,Positive
ICRA,Analysts/Institutional Investor Meet/Con. Call Updates,ICRA Limited has informed the Exchange about Link of Recording,02-Jun-2025 18:52:49,https://nsearchives.nseindia.com/corporate/ICRA_02062025185214_BSER3002062025EC.pdf,0.836,0.16641929499072353,-0.017194382846355438,0.3791674736433105,Positive
ADFFOODS,Spurt in Volume,"Significant increase in volume has been observed in ADF Foods Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. ADF Foods Limited has submitted their response.",02-Jun-2025 18:52:47,https://nsearchives.nseindia.com/corporate/ADFFOODS1_02062025185215_ADF_Reply_to_NSE.pdf,0.9661,0.08516483516483517,0.11453669518232346,0.4463504591041476,Positive
TORNTPOWER,Record Date,Torrent Power Limited has informed the Exchange that Record date for the purpose of DI  is 06-Jun-2025.,02-Jun-2025 18:52:31,https://nsearchives.nseindia.com/corporate/TORNTPOWER_02062025185150_Recorddate.pdf,0.8625,-0.0338095238095238,-0.01315636932849884,0.5309102320585932,Positive
BANKINDIA,Analysts/Institutional Investor Meet/Con. Call Updates,Bank Of India has informed the Exchange about One to one physical meeting,02-Jun-2025 18:52:15,https://nsearchives.nseindia.com/corporate/BANKOFINDIA_02062025185131_AnandRathi0206.pdf,0.7574,-0.14444444444444446,-0.04950691759586334,0.24477459138790766,Positive
IFGLEXPOR,Analysts/Institutional Investor Meet/Con. Call Updates,IFGL Refractories Limited has informed the Exchange about Transcript,02-Jun-2025 18:50:21,https://nsearchives.nseindia.com/corporate/IFGLEXPOR_02062025184839_EarningsCallTranscript.pdf,-0.9093,-0.014285714285714275,-0.028705380856990814,0.37661732854281155,Negative
BATAINDIA,Analysts/Institutional Investor Meet/Con. Call Updates,Bata India Limited has informed the Exchange about,02-Jun-2025 18:50:12,https://nsearchives.nseindia.com/corporate/BATAINDIA_02062025184403_SE_Letter_Outcome_Post_Earnings_Call_02062025_Signed.pdf,-0.5319,-0.042300556586270854,0.05256813019514084,0.20967972791733905,Negative
PVP,Copy of Newspaper Publication,PVP Ventures Limited has informed the Exchange about Copy of Newspaper Publication for financial results March 31 2025,02-Jun-2025 18:49:44,https://nsearchives.nseindia.com/corporate/Pvpchennai_02062025184901_intimationnewspapersignedpvp.pdf,-0.368,0.0380952380952381,-0.028092939406633377,0.14419931039341857,Negative
BRITANNIA,Strikes/Lockouts/Disturbances,Britannia Industries Limited has informed the Exchange about strikes/lockouts/disturbances,02-Jun-2025 18:48:51,https://nsearchives.nseindia.com/corporate/BRITANNIA1_02062025184803_Final_Signed.pdf,0.7902,-0.05476190476190476,0.07897692173719406,0.32334450509258683,Positive
M&M,Investor Presentation,Mahindra & Mahindra Limited has informed the Exchange about Investor Presentation,02-Jun-2025 18:48:31,https://nsearchives.nseindia.com/corporate/Shaibya_02062025184739_Conclusionletter02062025.pdf,-0.128,0.03968253968253969,0.0037693381309509277,0.03816443665595282,Neutral
CGPOWER,Appointment,"CG Power and Industrial Solutions Limited has informed the Exchange regarding Appointment of Mr Jatinder Kaul as Other of the company w.e.f. Jun 02, 2025.",02-Jun-2025 18:43:39,https://nsearchives.nseindia.com/corporate/CGPOWER_02062025184031_Disclosure_changeinSMP_revised.pdf,0.3182,-0.04126984126984127,0.1391332596540451,0.15663902551526115,Positive
CGPOWER,Cessation,"CG Power and Industrial Solutions Limited has informed the Exchange regarding Cessation of Mr Indraneel Dhaneshwar as Other of the company w.e.f. Jun 02, 2025.",02-Jun-2025 18:43:39,https://nsearchives.nseindia.com/corporate/CGPOWER_02062025184122_Disclosure_changeinSMP_revised.pdf,0.3182,-0.04126984126984127,0.1391332596540451,0.15663902551526115,Positive
TCS,Analysts/Institutional Investor Meet/Con. Call Updates,Tata Consultancy Services Limited has informed the Exchange about Schedule of meet,02-Jun-2025 18:43:04,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_02062025184110_SEint02062025_signed.pdf,-0.5267,-0.0619047619047619,0.13510039448738098,0.18872131022521427,Negative
JIOFIN,Updates,"This is further to our disclosure dated May 23, 2025. We wish to inform you that the Company executives participated in the Institutional Investors' Meeting - Bank of America s 2025 India Conference on June 2, 2025",02-Jun-2025 18:42:35,https://nsearchives.nseindia.com/corporate/JIOFINANCIAL_02062025183846_JFSL.pdf,0.6808,-0.0009523809523809453,0.24661198258399963,0.3460178804894856,Positive
ZODIAC,Appointment,"Zodiac Energy Limited has informed the Exchange regarding Appointment of Ms Divya Joshi as Company Secretary & Compliance Officer of the company w.e.f. Jun 02, 2025.",02-Jun-2025 18:42:30,https://nsearchives.nseindia.com/corporate/ZODIAC_02062025184215_Outcome_of_BM_Appointment_Reg_30_sd.pdf,-0.5574,-0.041666666666666664,-0.026374321430921555,0.2433722964292765,Negative
SWSOLAR,Credit Rating- New,Sterling and Wilson Renewable Energy Limited has informed the Exchange about Credit Rating- New,02-Jun-2025 18:42:25,https://nsearchives.nseindia.com/corporate/SWSOLAR_02062025184114_Signed_SE_Intimation.pdf,0.886,-0.05158730158730159,0.05487598851323128,0.35538660607777894,Positive
CROMPTON,Analysts/Institutional Investor Meet/Con. Call Updates,Crompton Greaves Consumer Electricals Limited has informed the Exchange about Schedule of meet,02-Jun-2025 18:40:07,https://nsearchives.nseindia.com/corporate/Crompton123_02062025183954_Analystmeetintimation02062025.pdf,0.3818,0.02566074276600593,-0.07261838018894196,0.1386327087731192,Positive
TORNTPOWER,Analysts/Institutional Investor Meet/Con. Call Updates,Torrent Power Limited has informed the Exchange about Schedule of meet,02-Jun-2025 18:39:44,https://nsearchives.nseindia.com/corporate/TORNTPOWER_02062025183610_Investormeet.pdf,0.5423,-0.020634920634920628,-0.005916498601436615,0.20895457422909283,Positive
SAMMAANCAP,Updates,"Sammaan Capital Limited has informed the Exchange regarding 'Pursuant to Regulations 30 and 57 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we hereby certify that our Company has made timely payment of interest amount in respect of the following Secured Redeemable Non-convertible Debentures issued by our Company, through Public Issue, and listed on the Stock Exchange. For details refer attachment.'.",02-Jun-2025 18:39:42,https://nsearchives.nseindia.com/corporate/IHFL_02062025183851_SCL_Retail_Intimation_57_02062025.pdf,0.991,-0.03214285714285714,-0.05772512033581734,0.3694396067563977,Positive
THELEELA,General Updates,"Intimation under Regulation 30(5) of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   Authorization for Determining Materiality of Events or Information",02-Jun-2025 18:39:40,https://nsearchives.nseindia.com/corporate/THELEELA_02062025183818_IntimationRegulation30_5_.pdf,-0.8074,-0.04285714285714285,-0.06076082959771156,0.3540453917364563,Negative
ZODIAC,Outcome of Board Meeting,"Zodiac Energy Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 02, 2025.",02-Jun-2025 18:39:19,https://nsearchives.nseindia.com/corporate/ZODIAC_02062025183810_Outcome_of_BM_Appointment_Reg_30_sd.pdf,-0.5574,-0.041666666666666664,-0.026374321430921555,0.2433722964292765,Negative
BIRLANU,Updates,"BirlaNu Limited has informed the Exchange regarding Disclosure under Regulation 7(2) of SEBI (Prohibition of Insider Trading Regulations), 2015",02-Jun-2025 18:36:44,https://nsearchives.nseindia.com/corporate/sumedha_02062025183611_InsidertradingSEdated02062025signed.pdf,0.25,-0.09948979591836735,-0.06799037754535675,0.049755947960882785,Neutral
RGL,Analysts/Institutional Investor Meet/Con. Call Updates,Renaissance Global Limited has informed the Exchange about Link of Recording,02-Jun-2025 18:34:15,https://nsearchives.nseindia.com/corporate/RJL1_02062025183310_RGLIntimationSIGNED02062025.pdf,0.5423,0.06571428571428573,0.11889784783124924,0.2723036400636605,Positive
GLENMARK,Press Release,"Glenmark Pharmaceuticals Limited has informed the Exchange regarding a press release dated Jun 02, 2025, titled ""Full Dose-Escalation Data Show Continued High Response Rates and Favorable Safety Profile of ISB 2001, a First-in-Class BCMA ￗ CD38 ￗ CD3 Trispecific Antibody, for the Treatment of Relapsed/Refractory Multiple Myeloma"".",02-Jun-2025 18:34:01,https://nsearchives.nseindia.com/corporate/GLENMARK_02062025183333_BSE_NSE_PR02062025.pdf,0.9678,0.08566893424036282,0.06892864406108856,0.43349927349043543,Positive
SARDAEN,Analysts/Institutional Investor Meet/Con. Call Updates,Sarda Energy & Minerals Limited has informed the Exchange about Transcript,02-Jun-2025 18:33:17,https://nsearchives.nseindia.com/corporate/SARDAEN_02062025183242_SEML.pdf,0.9801,0.09935064935064936,0.45454204082489014,0.5582078070526618,Positive
SYRMA,Analysts/Institutional Investor Meet/Con. Call Updates,Syrma Sgs Technology Limited has informed the Exchange about Schedule of meet,02-Jun-2025 18:32:49,https://nsearchives.nseindia.com/corporate/SYRMASGS_02062025183236_InvestorMeetingsIntimation02062025Signed.pdf,0.7717,0.0769390331890332,-0.06942258775234222,0.3109349336310073,Positive
AHLUCONT,Analysts/Institutional Investor Meet/Con. Call Updates,Ahluwalia Contracts (India) Limited has informed the Exchange about Link of Recording,02-Jun-2025 18:32:34,https://nsearchives.nseindia.com/corporate/532811_02062025183223_Audio_Recording02062025.pdf,0.7783,0.004761904761904763,-0.06262379884719849,0.2939614317744119,Positive
ANSALAPI,Corporate Insolvency Resolution Process,"Ansal Properties & Infrastructure Limited has informed the Exchange about the list of Creditors of Ansal Properties and Infrastructure Limited as on 30th April, 2025.",02-Jun-2025 18:31:36,https://nsearchives.nseindia.com/corporate/ANSALAPI_02062025183126_Intimation_Updated_List_of_Creditors_30042025.pdf,0.5106,0.026298701298701304,0.08587266504764557,0.2378914099039041,Positive
SYRMA,Analysts/Institutional Investor Meet/Con. Call Updates,Syrma Sgs Technology Limited has informed the Exchange about Schedule of meet,02-Jun-2025 18:31:34,https://nsearchives.nseindia.com/corporate/SYRMASGS_02062025183118_InvestorMeetingsIntimation02062025Signed.pdf,0.7717,0.0769390331890332,-0.06942258775234222,0.3109349336310073,Positive
AWFIS,Agreements,Awfis Space Solutions Limited has informed the Exchange about Agreements,02-Jun-2025 18:30:00,https://nsearchives.nseindia.com/corporate/AWFIS2014_02062025180440_ICICI_Bank_Intimations.pdf,-0.1027,0.03768398268398269,-0.0057776495814323425,0.03150810006923491,Neutral
RUBYMILLS,Shareholders meeting,"The Ruby Mills Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",02-Jun-2025 18:29:25,https://nsearchives.nseindia.com/corporate/COMSEC_02062025182849_CoveringmergedDSC.pdf,0.7556,0.20408163265306123,0.1254083812236786,0.401087004163022,Positive
DEVYANI,Analysts/Institutional Investor Meet/Con. Call Updates,Devyani International Limited has informed the Exchange about Schedule of meet,02-Jun-2025 18:28:59,https://nsearchives.nseindia.com/corporate/DEVYANI_02062025182832_SE_Intimation_Investor_Conference_30052025_DSC.pdf,0.8481,-0.015476190476190475,-0.04573909193277359,0.3208754152773108,Positive
TIMKEN,Analysts/Institutional Investor Meet/Con. Call Updates,"Timken India Limited has informed the Exchange about Pursuant to Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we attach herewith transcript of Conference Call for the quarter ended Q4 FY'25   held on 27 May, 2025. A copy of the same is also available on the website of the Company at below link:https://www.timken.com/en-in/investors/statutory-compliances/",02-Jun-2025 18:28:24,https://nsearchives.nseindia.com/corporate/TIMKEN_02062025182749_Letter_Signed.pdf,-0.7351,-0.033333333333333326,0.027065951377153397,0.295920214586854,Negative
SPMLINFRA,Analysts/Institutional Investor Meet/Con. Call Updates,SPML Infra Limited has informed the Exchange about Link of Recording,02-Jun-2025 18:27:18,https://nsearchives.nseindia.com/corporate/SPMLINFRA_02062025182653_Outcome_Concall.pdf,0.3734,0.0380952380952381,0.13830141723155975,0.20227899659803938,Positive
TAKE,Copy of Newspaper Publication,Take Solutions Limited has informed the Exchange about Copy of Newspaper Publication,02-Jun-2025 18:26:08,https://nsearchives.nseindia.com/corporate/TAKE_02062025182505_NewspaperIntimation.pdf,0.8126,0.05824175824175824,0.03741314634680748,0.3537364713765697,Positive
KIRIINDUS,Analysts/Institutional Investor Meet/Con. Call Updates,Kiri Industries Limited has informed the Exchange about Link of Recording,02-Jun-2025 18:24:53,https://nsearchives.nseindia.com/corporate/KIRIINDUS_02062025182430_ConCall_AudioRecording_02062025.pdf,0.7783,0.09642857142857143,0.05569635331630707,0.35695747742346357,Positive
SONATSOFTW,Updates,Sonata Software Limited has informed the Exchange regarding 'Analyst call / Investor meet'.,02-Jun-2025 18:24:01,https://nsearchives.nseindia.com/corporate/SONATSOFTW_02062025182301_AnalystCall.pdf,0.8885,0.07172619047619049,0.06912165880203247,0.3976543547834669,Positive
CENTUM,Shareholders meeting,Centum Electronics Limited has informed the Exchange regarding Notice of Postal Ballot,02-Jun-2025 18:23:14,https://nsearchives.nseindia.com/corporate/CENTUME_02062025182231_Intimation.pdf,0.6705,-0.043367346938775496,-0.04576811566948891,0.24145936121752065,Positive
SANGHIIND,General Updates,"Sanghi Industries Limited has informed the Exchange about 'Details of Key Managerial Personnel under Regulation 30(5) of SEBI (LODR), Regulations, 2015'.",02-Jun-2025 18:23:03,https://nsearchives.nseindia.com/corporate/SANGHIIND_02062025182256_SIL_Materiality.pdf,0.2023,0.045714285714285714,-0.03230559825897217,0.08494260623659408,Neutral
EMBDL,General Updates,Embassy Developments Limited has informed the Exchange about General Updates,02-Jun-2025 18:22:46,https://nsearchives.nseindia.com/corporate/IBREL_02062025182239_EDL_SEIntimation_Allotment_02062025.pdf,-0.1027,-0.24974489795918373,-0.057240456342697144,0.13317560629056427,Negative
TTKPRESTIG,Analysts/Institutional Investor Meet/Con. Call Updates,TTK Prestige Limited has informed the Exchange about Transcript,02-Jun-2025 18:19:14,https://nsearchives.nseindia.com/corporate/TTKPRESTIG1_02062025181450_CoverringLetter_EarningsCallTranscript_27052025_Signed.pdf,0.2263,-0.03571428571428571,0.4145968556404114,0.2041847709778377,Positive
JSL,Disclosure under SEBI Takeover Regulations,"Arti Jindal, Sajjan Jindal (Trustee for Sajjan Jindal Family Trust), Naveen Jindal has Submitted to the Exchange a copy of Disclosure under Regulation 10 (5) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",02-Jun-2025 18:18:29,https://nsearchives.nseindia.com/corporate/team_sandeshc_02062025173856_SAST3.pdf,0.978,0.03571428571428571,-0.0985238254070282,0.5723571380921773,Positive
SURAJEST,Analysts/Institutional Investor Meet/Con. Call Updates,Suraj Estate Developers Limited has informed the Exchange about Transcript,02-Jun-2025 18:17:22,https://nsearchives.nseindia.com/corporate/SURAJ_02062025181702_TF.pdf,-0.8442,0.013333333333333343,-0.02046191692352295,0.3398185750770569,Negative
STARCEMENT,Commencement of commercial production/operations,"Star Cement Limited has informed the Exchange that M/s Star Smart Building Solutions Limited [Formerly Star Cement (I) Limited], a subsidiary company has successfully commenced commercial production of AAC Blocks today i.e., June 2, 2025, at its Manufacturing Unit located in Chamata Pathar, Sonapur, Assam.",02-Jun-2025 18:16:13,https://nsearchives.nseindia.com/corporate/STARCEMENT_02062025181602_Intimation_to_SE_Commercial_Production.pdf,0.8689,0.1075892857142857,0.709039032459259,0.5925484954520635,Positive
PHOENIXLTD,Analysts/Institutional Investor Meet/Con. Call Updates,The Phoenix Mills Limited has informed the Exchange about Outcome of Interaction with Analyst/Institutional Investor,02-Jun-2025 18:15:45,https://nsearchives.nseindia.com/corporate/PHOENIXLTD3_02062025181431_PMLAnalystsInvestormeetoutcome02June2025.pdf,0.7906,-0.11964285714285715,0.08193648606538773,0.30492808867675925,Positive
RPPL,Credit Rating,Rajshree Polypack Limited has informed the Exchange about Credit Rating,02-Jun-2025 18:13:31,https://nsearchives.nseindia.com/corporate/RPPL_02062025181325_CRISILRatingletter.pdf,0.667,0.11142857142857143,0.12846653163433075,0.33876853091887066,Positive
RATNAVEER,Trading Window,"Ratnaveer Precision Engineering Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",02-Jun-2025 18:11:15,https://nsearchives.nseindia.com/corporate/RATNAVEER_02062025181102_Trading_Window_Closure_Signed.pdf,0.7096,0.03163265306122449,0.042264170944690704,0.3060090472017746,Positive
EIMCOELECO,Updates,Eimco Elecon (India) Limited has informed the Exchange regarding 'Transfer of Equity Shares of the Company to the Investor Education and Protection Fund (IEPF) Account'.,02-Jun-2025 18:10:38,https://nsearchives.nseindia.com/corporate/EIMCOELECO_02062025181001_IEPF201718F.pdf,0.7242,-0.1324404761904762,-0.025601230561733246,0.4422674879743372,Positive
INDUSFILA,Copy of Newspaper Publication,Indus Fila Limited has informed the Exchange about Copy of Newspaper Publication,02-Jun-2025 18:08:55,https://nsearchives.nseindia.com/corporate/INDUSFILA_02062025180838_Indus_Fila_-_Copy_of_News_Paper_Publication_as_on_02-06-2025.pdf,0.9317,0.085,-0.11839886009693146,0.5626603419709206,Positive
LYPSAGEMS,Copy of Newspaper Publication,Lypsa Gems & Jewellery Limited has informed the Exchange about Copy of Newspaper Publication,02-Jun-2025 18:07:31,https://nsearchives.nseindia.com/corporate/LYPSAGEMS_02062025180616_covering_letter_Newpaper_Advertisement.pdf,-0.743,-0.0009523809523809509,-0.004997178912162781,0.29898486795936313,Negative
GANDHAR,Appointment,"Gandhar Oil Refinery (India) Limited has informed the Exchange regarding Appointment of Mr Sanjay Bharadwaj as Senior Vice President manufacturing, Operations Department at Silvassa plant of the company w.e.f. June 02, 2025.",02-Jun-2025 18:07:01,https://nsearchives.nseindia.com/corporate/GANDHAROIL_02062025180612_intimationappointmentSMPSilvassasigned.pdf,0.4404,-0.023015873015873007,0.0048055872321128845,0.17069691426487196,Positive
GRAVITA,General Updates,Gravita India Limited has informed the Exchange about General Updates,02-Jun-2025 18:06:57,https://nsearchives.nseindia.com/corporate/GRAVITA_02062025180612_Intimation02062025.pdf,0.8271,-0.12040816326530611,-0.07067602872848511,0.2735147424018627,Positive
XELPMOC,Allotment of Securities,"Xelpmoc Design And Tech Limited has informed the Exchange regarding allotment of 39500 securities pursuant to ESOP/ESPS at its meeting held on Jun 02, 2025",02-Jun-2025 18:06:51,https://nsearchives.nseindia.com/corporate/XELPMOC_02062025180630_AllotmentIntimation_Signed.pdf,0.9287,-0.11493506493506493,0.021792616695165634,0.3435372655280302,Positive
GREENLAM,Analysts/Institutional Investor Meet/Con. Call Updates,Greenlam Industries Limited has informed the Exchange about Link of Recording,02-Jun-2025 18:04:13,https://nsearchives.nseindia.com/corporate/GREENLAMRB_02062025180400_Earningcall_Audio.pdf,0.6249,0.08412698412698412,0.10675449669361115,0.30722444424617856,Positive
SPENCERS,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Spencer's Retail Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",02-Jun-2025 18:03:52,https://nsearchives.nseindia.com/corporate/SPENCERS_02062025180330_NSE.pdf,0.4588,0.001587301587301591,0.06791533529758453,0.20437079106546585,Positive
INDUSINDBK,ESOP/ESOS/ESPS,Indusind Bank Limited has informed the Exchange regarding Exercise of 1400  Options.,02-Jun-2025 18:02:36,https://nsearchives.nseindia.com/corporate/INDUSINDBK1_02062025180220_IBLESOPAllotmentfor1400sharesdatedsigned.pdf,0.9643,-0.12448979591836735,0.10241253674030304,0.37909682224658076,Positive
DSKULKARNI,Copy of Newspaper Publication,DS Kulkarni Developers Limited has informed the Exchange about Copy of Newspaper Publication for the financial results for the quarter and year ended 31st March 2025.,02-Jun-2025 18:02:14,https://nsearchives.nseindia.com/corporate/DSKULKARNI_02062025180152_Newspaperpublication.pdf,0.8172,-0.03401360544217687,0.06230185925960541,0.33536647614522863,Positive
ELIN,Shareholders meeting,Elin Electronics Limited has informed the Exchange regarding voting results of  Postal Ballot,02-Jun-2025 18:01:39,https://nsearchives.nseindia.com/corporate/ELIN_02062025180058_SignedMTSPOSTALBALLOT.pdf,0.5525,-0.011488511488511488,0.03810847923159599,0.22898599032292535,Positive
CEATLTD,General Updates,CEAT Limited has informed the Exchange about General Updates,02-Jun-2025 18:01:17,https://nsearchives.nseindia.com/corporate/CEATLTD_02062025180059_SEFilingCustomOrderJune22025signed.pdf,-0.4939,-0.011428571428571427,-0.03970775753259659,0.2129008986883504,Negative
AKZOINDIA,Copy of Newspaper Publication,Akzo Nobel India Limited has informed the Exchange about Copy of Newspaper Publication,02-Jun-2025 18:01:02,https://nsearchives.nseindia.com/corporate/AKZOINDIA_02062025180034_SEsIntimationofNewspaperPublication.pdf,0.9153,0.017449217449217447,0.02767101302742958,0.3796560691429941,Positive
SAPPHIRE,Analysts/Institutional Investor Meet/Con. Call Updates,Sapphire Foods India Limited has informed the Exchange about Schedule of meet,02-Jun-2025 17:58:46,https://nsearchives.nseindia.com/corporate/SAPPHIRE_02062025175826_SapphireSEDisclosure.pdf,0.7184,-0.02023809523809523,-0.003118358552455902,0.28035306386283465,Positive
OAL,Analysts/Institutional Investor Meet/Con. Call Updates,Oriental Aromatics Limited has informed the Exchange about Transcript,02-Jun-2025 17:57:37,https://nsearchives.nseindia.com/corporate/OAL_02062025175507_Intimation_signed.pdf,0.8957,0.10306122448979592,0.3529456555843353,0.4950820640222394,Positive
DPABHUSHAN,Outcome of Board Meeting,"D. P. Abhushan Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 02, 2025.",02-Jun-2025 17:57:21,https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175459_BM_Outcome_02-06-2025.pdf,0.6124,-0.12718253968253967,-0.2988061308860779,0.11716339882941479,Positive
DPABHUSHAN,General Updates,"D. P. Abhushan Limited has informed the Exchange about Contact Details of Key Managerial Personnel pursuant to Regulation 30(5) of SEBI (LODR) Regulations, 2015",02-Jun-2025 17:57:21,https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175541_Regulation_30_5__02-06-2025.pdf,0.4767,0.07142857142857142,0.15559914708137512,0.258788315552984,Positive
DPABHUSHAN,Appointment,"D. P. Abhushan Limited has informed the Exchange regarding Appointment of Mr Manish Laddha as Chief Financial Officer of the company w.e.f. Jun 02, 2025.",02-Jun-2025 17:57:21,https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175549_BM_Outcome_02-06-2025.pdf,0.6124,-0.12718253968253967,-0.2988061308860779,0.11716339882941479,Positive
DPABHUSHAN,Change in Management,"D. P. Abhushan Limited has informed the Exchange about the change in designation of Mr. Vijesh Kumar Kasera from Chief Financial Officer ( CFO ) to Deputy Chief Financial Officer ( Deputy CFO ) w.e.f. June 02, 2025",02-Jun-2025 17:57:21,https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175556_BM_Outcome_02-06-2025.pdf,0.6124,-0.12718253968253967,-0.2988061308860779,0.11716339882941479,Positive
DPABHUSHAN,Cessation,"D. P. Abhushan Limited has informed the Exchange regarding Cessation of Ms Aashi Neema as Company Secretary & Compliance Officer of the company w.e.f. Jun 02, 2025.",02-Jun-2025 17:57:21,https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175527_BM_Outcome_02-06-2025.pdf,0.6124,-0.12718253968253967,-0.2988061308860779,0.11716339882941479,Positive
DPABHUSHAN,Appointment,"D. P. Abhushan Limited has informed the Exchange regarding Appointment of Ms Atika Jain as Company Secretary & Compliance Officer of the company w.e.f. Jun 02, 2025.",02-Jun-2025 17:57:21,https://nsearchives.nseindia.com/corporate/DPABHUSHAN_02062025175508_BM_Outcome_02-06-2025.pdf,0.6124,-0.12718253968253967,-0.2988061308860779,0.11716339882941479,Positive
SARDAEN,Commencement of commercial production/operations,Sarda Energy & Minerals Limited has informed the Exchange about Commencement of commercial production/operations,02-Jun-2025 17:56:37,https://nsearchives.nseindia.com/corporate/SARDAEN_02062025175425_SEML_Updates_02062025.pdf,0.9001,0.05,0.41802531480789185,0.5004475944423676,Positive
EVERESTIND,Updates,"Everest Industries Limited has informed the Exchange regarding 'Disclosure under regulation 30(5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",02-Jun-2025 17:55:23,https://nsearchives.nseindia.com/corporate/EVERESTINDUSTRIES_02062025175514_Disclosureunderregulation30_5_.pdf,-0.802,-0.017460317460317454,-0.04627726227045059,0.33992127391923044,Negative
OMINFRAL,Copy of Newspaper Publication,OM INFRA LIMITED has informed the Exchange about Copy of Newspaper Publication,02-Jun-2025 17:55:12,https://nsearchives.nseindia.com/corporate/OMINFRAL_02062025175446_financial_express_merged__2_.pdf,-0.6369,-0.049206349206349205,0.05133229121565819,0.25412221739720736,Negative
ESCORTS,Analysts/Institutional Investor Meet/Con. Call Updates,Escorts Kubota Limited has informed the Exchange about Schedule of meet,02-Jun-2025 17:54:42,https://nsearchives.nseindia.com/corporate/ESCORTS2_02062025175407_EKL_2025_06_02_Intimation_Investor_Meet_2_Signed.pdf,0.8885,0.06571428571428571,-0.007702954113483429,0.3728033994802407,Positive
TEGA,Analysts/Institutional Investor Meet/Con. Call Updates,Tega Industries Limited has informed the Exchange about Schedule of meet,02-Jun-2025 17:53:26,https://nsearchives.nseindia.com/corporate/TEGA_02062025175303_Intimation_for_Investor_Meeting_sd.pdf,0.8807,0.18794642857142857,0.026694968342781067,0.41667241907426295,Positive
APEX,Investor Presentation,Apex Frozen Foods Limited has informed the Exchange about Investor Presentation,02-Jun-2025 17:53:10,https://nsearchives.nseindia.com/corporate/APEX_02062025175246_Investor_presentationq4fy25.pdf,0.8555,0.1007936507936508,-0.020277447998523712,0.3663548608385382,Positive
NIBE,Analysts/Institutional Investor Meet/Con. Call Updates,NIBE Limited has informed the Exchange about Schedule of meet,02-Jun-2025 17:52:42,https://nsearchives.nseindia.com/corporate/9028072464_02062025175110_NibeSEIntimationInvestorMeet.pdf,0.6249,0.055230880230880235,-0.01256231963634491,0.26276056817836063,Positive
ELIN,Shareholders meeting,Elin Electronics Limited has informed the Exchange regarding voting results of  Postal Ballot,02-Jun-2025 17:52:30,https://nsearchives.nseindia.com/corporate/ELIN_02062025175049_SignedMTSPOSTALBALLOT.pdf,0.5525,-0.011488511488511488,0.03810847923159599,0.22898599032292535,Positive
